Country,Year,Area Code (M49)_x,Element Code_x,Year Code_x,Value_x,Area Code (M49)_y,Element Code_y,Item Code,Year Code_y,Value_y,Magnitude,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No. Injured,No. Affected,Total Affected,Total Damage ('000 US$),"Total Damage, Adjusted ('000 US$)",CPI,Current_account_balance_pct_of_GDP,External_debt_stocks_pct_of_GNI,Foreign_direct_investment_net_inflows_pct_of_GDP
Iran,2013.0,364.0,5409.934554973822,2013.0,699377.227617801,364.0,529.6,3010.0,2013.0,47652951.0,6.633333333333333,6.333333333333333,17.666666666666668,2013.0,6.333333333333333,17.666666666666668,15.0,332.3333333333333,1166.6666666666667,1999.0,200000.0,269310.3333333333,74.26372907,11.3886353724995,1.39260534305275,0.609501593960532
Iran,2014.0,364.0,5410.191099476439,2014.0,677192.5499214659,364.0,529.6,3010.0,2014.0,48283036.4,101845.40000000001,5.0,7.0,2014.0,5.0,10.0,12.666666666666666,93.33333333333333,146766.66666666666,150860.0,31333.333333333332,41518.333333333336,75.46845568,11.3886353724995,1.25206746599556,0.45545387401938
Iran,2015.0,364.0,5410.191099476439,2015.0,709278.599973822,364.0,529.6,3010.0,2015.0,48919842.2,155321.606,6.6,13.0,2015.0,6.6,15.4,10.4,6.0,4880.0,5286.0,127200.0,168347.4,75.55797677,11.3886353724995,1.57653508272573,0.500987695412685
Iran,2016.0,364.0,5410.191099476439,2016.0,711968.6178010472,364.0,529.6,3010.0,2016.0,49580376.8,0.0,9.0,1.0,2016.0,9.0,2.0,4.0,0.0,0.0,2000.0,0.0,0.0,76.5112162,11.3886353724995,1.31827151241227,0.734572212152823
Iran,2017.0,364.0,5410.191099476439,2017.0,666031.2708900523,364.0,529.6,3010.0,2017.0,50243259.2,8165.134000000001,8.0,14.0,2017.0,8.0,15.2,101.8,1907.4,40400.0,42676.4,226000.0,289220.6,78.14100176,11.3886353724995,1.39231179104553,1.02602633275785
Iran,2018.0,364.0,5410.191099476439,2018.0,635276.5313350785,364.0,529.6,3010.0,2018.0,50849546.2,85053.9025,9.0,19.5,2018.0,9.0,19.75,2.75,350.75,5436.25,6537.0,46500.0,58088.75,80.04959626,11.3886353724995,1.43997047778518,0.59491541906349
Iran,2019.0,364.0,5410.191099476439,2019.0,635504.2882198953,364.0,529.6,3010.0,2019.0,51384812.4,2.3200000000000003,6.8,11.2,2019.0,7.0,10.0,16.6,357.2,2004520.0,2005277.2,534000.0,655212.2,81.50030941,11.3886353724995,1.45553662774804,0.452147955088118
Iran,2020.0,364.0,5410.191099476439,2020.0,686039.9564659686,364.0,529.6,3010.0,2020.0,51806803.0,24110.268888888888,5.444444444444445,18.666666666666668,2020.0,6.0,15.11111111111111,5.777777777777778,12.222222222222221,27060.0,27072.222222222223,262000.0,317553.8888888889,82.50568385,11.3886353724995,2.07575442854437,0.511850015625005
Iran,2021.0,364.0,5409.929133858268,2021.0,759859.4199999999,364.0,529.6,3010.0,2021.0,52243802.8,2.542857142857143,5.571428571428571,9.285714285714286,2021.142857142857,6.714285714285714,11.428571428571429,3.7142857142857144,42.142857142857146,743156.0,743198.1428571428,25000.0,28941.428571428572,86.38165694,11.3886353724995,2.69987581539856,0.371639399437799
Iran,2022.0,364.0,5410.191099476439,2022.0,765631.6054712043,364.0,529.6,3010.0,2022.0,52806061.4,2.34,5.2,9.2,2022.0,5.2,12.6,20.6,245.2,39655.8,39931.0,68800.0,73745.0,93.29460735,11.3886353724995,2.40236604365308,0.380360591270035
Iran,2023.0,364.0,5401.991501416431,2023.0,783909.4994050992,364.0,529.6,3010.0,2023.0,53365256.4,2.8666666666666667,4.0,21.0,2023.0,4.0,22.5,1.5,762.5,50535.5,51298.0,50833.333333333336,52332.666666666664,97.13499264,11.3886353724995,2.44977869717701,0.351518326175309
Iraq,2003.0,368.0,5410.959854014599,2003.0,142628.09375912408,368.0,529.6,3010.0,2003.0,15846588.8,0.0,4.0,28.0,2003.0,6.0,29.0,0.0,0.0,17227.0,17227.0,0.0,0.0,58.64355298,-6.66212529091974,11.579236426757,4.56171717525217
Iraq,2006.0,368.0,5410.963636363636,2006.0,124553.36367272727,368.0,529.6,3010.0,2006.0,16986188.2,48800.0,6.5,4.5,2006.0,6.5,9.5,10.0,10.0,29945.0,29955.0,650.0,1011.5,64.26483222,4.11591917217398,11.579236426757,0.587900739517653
Iraq,2007.0,368.0,5410.963636363636,2007.0,137520.0570909091,368.0,529.6,3010.0,2007.0,17034729.4,0.0,8.0,14.0,2007.0,10.0,3.0,24.0,0.0,4696.0,4696.0,0.0,0.0,66.09810297,17.4694327663084,11.579236426757,1.09391286623188
Iraq,2008.0,368.0,5410.967391304348,2008.0,136706.80887681158,368.0,529.6,3010.0,2008.0,17410697.6,1655.0,8.5,8.5,2008.0,10.0,19.0,7.5,0.0,446.0,746.0,0.0,0.0,68.63567228,21.6088001159731,11.579236426757,1.40995173662765
Iraq,2009.0,368.0,5410.967391304348,2009.0,144230.98996376814,368.0,529.6,3010.0,2009.0,18002212.6,0.0,10.0,30.0,2009.0,11.0,2.0,2.0,0.0,3000.0,3000.0,0.0,0.0,68.39164268,-1.01067925411065,11.579236426757,1.43142990859109
Iraq,2011.0,368.0,5411.324909747293,2011.0,165594.77198555958,368.0,529.6,3010.0,2011.0,19209980.0,0.0,4.0,22.0,2011.0,4.0,22.0,6.0,1.0,0.0,2001.0,0.0,0.0,71.70772361,14.065166727563,11.579236426757,1.12086339764167
Iraq,2012.0,368.0,5411.324909747293,2012.0,167934.17696750903,368.0,529.6,3010.0,2012.0,20017251.0,0.0,12.0,25.0,2012.0,12.0,26.0,4.0,0.0,0.0,0.0,0.0,0.0,73.19159161,13.5507635163078,11.579236426757,1.55961531280073
Iraq,2013.0,368.0,5411.325,2013.0,162098.10435714285,368.0,529.6,3010.0,2013.0,20889424.6,0.0,11.0,18.0,2013.0,11.0,19.0,11.0,0.0,0.0,0.0,0.0,0.0,74.26372907,6.85843921497559,11.579236426757,-0.995279210263068
Iraq,2015.0,368.0,5411.325,2015.0,121870.09453571428,368.0,529.6,3010.0,2015.0,22247343.8,0.0,9.5,21.5,2015.0,10.0,30.5,29.0,1108.5,32500.0,33608.5,0.0,0.0,75.55797677,-1.65602101285884,11.579236426757,-4.54159235443502
Iraq,2017.0,368.0,5411.322807017544,2017.0,123929.7956491228,368.0,529.6,3010.0,2017.0,23389864.8,7.3,11.0,12.0,2017.0,11.0,12.0,10.0,469.0,5500.0,5969.0,0.0,0.0,78.14100176,7.95462137277485,15.1161609151855,-2.68799428357231
Iraq,2018.0,368.0,5411.320819112628,2018.0,117338.79395904437,368.0,529.6,3010.0,2018.0,23974200.2,0.0,11.0,22.0,2018.0,11.0,23.0,21.0,0.0,25000.0,25000.0,0.0,0.0,80.04959626,15.1162785714327,12.3214408602116,-2.14854834807913
Iraq,2019.0,368.0,5411.320819112628,2019.0,146005.62962457337,368.0,529.6,3010.0,2019.0,24559328.2,0.0,3.0,24.0,2019.0,4.0,2.0,10.0,0.0,5865.0,5865.0,0.0,0.0,81.50030941,6.74664580876131,11.824461992369,-1.31640616709339
Iraq,2020.0,368.0,5411.320819112628,2020.0,159918.2376109215,368.0,529.6,3010.0,2020.0,25147218.8,0.0,3.0,18.0,2020.0,3.0,21.0,8.0,0.0,1500.0,1500.0,100000.0,121204.0,82.50568385,-3.48598226553262,14.7022768430631,-1.58049696252586
Iraq,2021.0,368.0,5411.320819112628,2021.0,141965.68610921502,368.0,529.6,3010.0,2021.0,25750926.2,0.0,7.666666666666667,15.0,2021.6666666666667,10.0,15.666666666666666,5.333333333333333,1.0,2336900.0,2336901.0,4666.666666666667,5402.333333333333,86.38165694000001,11.7148037882244,12.2155775212943,-1.25770209772783
Iraq,2022.0,368.0,5410.982876712329,2022.0,132789.13558219178,368.0,529.6,3010.0,2022.0,26375461.2,0.0,5.0,1.0,2022.0,5.0,4.0,1.0,5000.0,0.0,5000.0,0.0,0.0,93.29460735,20.1861883343541,7.95463364666726,-0.726653366772653
Iraq,2023.0,368.0,5403.309963099631,2023.0,147520.67040590406,368.0,529.6,3010.0,2023.0,27004700.8,0.0,4.0,10.0,2023.0,4.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,97.13499264,10.5528397110428,8.07390544982739,-1.99474822313262
Israel,2000.0,376.0,5409.27950310559,2000.0,44914.70332298137,376.0,529.6,3010.0,2000.0,3647224.4,48.333333333333336,5.333333333333333,6.333333333333333,2000.0,5.666666666666667,12.666666666666666,5.0,0.0,183.0,183.0,916.6666666666666,1670.0,54.89515197,-1.50638440040569,19.4905310721105,5.89507316780042
Israel,2010.0,376.0,5409.27950310559,2010.0,54634.326863354036,376.0,529.6,3010.0,2010.0,4419885.8,0.0,6.5,10.5,2010.0,6.5,12.0,23.0,11.0,10000.0,10011.0,135000.0,194207.5,69.51329329,3.44068472395444,19.4905310721105,2.91418894955553
Israel,2013.0,376.0,5409.27950310559,2013.0,59656.035590062114,376.0,529.6,3010.0,2013.0,4663972.4,0.0,12.0,2.0,2013.0,12.0,15.0,4.0,3000.0,2000000.0,2003000.0,0.0,0.0,74.26372907,2.92178918884548,19.4905310721105,3.96752765564861
Israel,2015.0,376.0,5409.901234567901,2015.0,60545.57012345679,376.0,529.6,3010.0,2015.0,4834072.8,0.0,9.0,8.0,2015.0,9.0,10.0,0.0,200.0,0.0,200.0,0.0,0.0,75.55797677,5.31773489785977,19.4905310721105,3.73553271836246
Israel,2016.0,376.0,5409.894736842105,2016.0,60693.68541795666,376.0,529.6,3010.0,2016.0,4922367.8,0.0,11.0,18.0,2016.0,11.0,26.0,0.0,137.0,60000.0,60137.0,520000.0,679639.0,76.5112162,3.95715398954873,19.4905310721105,3.72366398162517
Israel,2018.0,376.0,5409.894736842105,2018.0,60624.698978328175,376.0,529.6,3010.0,2018.0,5094595.0,17900.1,4.0,24.0,2018.0,4.0,27.0,12.0,0.0,0.0,0.0,0.0,0.0,80.04959626,2.89676496417534,19.4905310721105,5.71739368118438
Israel,2020.0,376.0,5408.65,2020.0,63538.614531249994,376.0,529.6,3010.0,2020.0,5262862.2,0.0,5.5,6.5,2020.0,5.5,9.0,3.5,0.0,10.5,10.5,290000.0,351491.0,82.50568385,4.06297123233132,19.4905310721105,5.1047506129271
Italy,2000.0,380.0,5413.744245524296,2000.0,655561.7476982097,380.0,529.6,3010.0,2000.0,34367622.6,0.0,9.75,11.75,2000.0,9.75,18.0,11.0,5.5,12575.0,12580.5,2012500.0,3666079.75,54.89515197,-0.270230356072507,19.4905310721105,1.14581409094162
Italy,2001.0,380.0,5413.744245524296,2001.0,624051.1631713555,380.0,529.6,3010.0,2001.0,34423577.6,23.0,7.666666666666667,12.666666666666666,2001.0,7.666666666666667,13.666666666666666,0.6666666666666666,0.0,0.0,0.0,92700.0,164226.33333333334,56.44657635000001,0.15478537448926,19.4905310721105,1.26941636801649
Italy,2002.0,380.0,5413.0,2002.0,625564.8204568528,380.0,529.6,3010.0,2002.0,34528603.6,3739.525,8.125,12.25,2002.0,7.625,11.5,4.625,7.75,2499.625,3694.875,236500.0,412438.75,57.34184015,-0.489738960441859,19.4905310721105,1.3449900649055
Italy,2003.0,380.0,5412.997468354431,2003.0,596194.6335949367,380.0,529.6,3010.0,2003.0,34725287.0,7466.25,5.0,19.75,2003.0,5.25,20.75,5023.0,0.5,395.0,395.5,1441588.0,2458220.75,58.64355298,-0.766212290849885,19.4905310721105,1.23649728851371
Italy,2004.0,380.0,5412.997468354431,2004.0,629743.2798481012,380.0,529.6,3010.0,2004.0,34969635.8,0.0,11.0,13.0,2004.0,11.0,14.0,2.0,0.0,200.0,200.0,0.0,0.0,60.21357973,-0.4953081424742,19.4905310721105,1.10881762156492
Italy,2005.0,380.0,5412.742424242424,2005.0,623993.8709090909,380.0,529.6,3010.0,2005.0,35169574.0,-21.0,12.0,27.0,2006.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,62.25647853,-0.896244191801555,19.4905310721105,1.9711754818286
Italy,2006.0,380.0,5412.742424242424,2006.0,594535.1840909091,380.0,529.6,3010.0,2006.0,35317747.0,0.0,3.5,15.0,2006.0,3.5,15.0,2.5,4.5,75.0,79.5,0.0,0.0,64.26483222,-1.44603855867144,19.4905310721105,2.91006549515942
Italy,2007.0,380.0,5412.742424242424,2007.0,591037.508989899,380.0,529.6,3010.0,2007.0,35506190.2,22.5,6.5,0.0,2007.0,7.0,0.0,8.5,0.0,0.0,0.0,0.0,0.0,66.09810297,-1.35566295251184,19.4905310721105,2.9684958153757
Italy,2008.0,380.0,5412.740554156171,2008.0,586426.0275314861,380.0,529.6,3010.0,2008.0,35725150.4,1808.3333333333333,8.0,17.333333333333332,2008.0,8.0,19.333333333333332,3.0,0.0,100.0,100.0,92666.66666666667,135012.33333333334,68.63567228,-2.68669173430211,19.4905310721105,-0.393031898243064
Italy,2009.0,380.0,5412.740554156171,2009.0,576105.5152644836,380.0,529.6,3010.0,2009.0,35889974.8,-1.94,6.8,14.4,2009.0,6.8,17.0,68.0,428.0,0.0,15428.0,527000.0,770561.8,68.39164268,-1.77411764067094,19.4905310721105,0.751632233908177
Italy,2010.0,380.0,5412.49494949495,2010.0,572115.033510101,380.0,529.6,3010.0,2010.0,36011646.8,6241.666666666667,11.0,13.333333333333334,2010.0,11.333333333333334,4.666666666666667,1.0,1.6666666666666667,10366.666666666666,10368.333333333334,290666.6666666667,418145.3333333333,69.51329329,-3.24412215335914,19.4905310721105,0.462974196548407
Italy,2011.0,380.0,5412.49494949495,2011.0,558720.1084595959,380.0,529.6,3010.0,2011.0,36099137.8,15.666666666666666,9.666666666666666,15.333333333333334,2011.0,9.666666666666666,18.666666666666668,8.666666666666666,0.0,0.0,0.0,181666.66666666666,253343.33333333334,71.70772361,-2.74163808728921,19.4905310721105,1.49396922230512
Italy,2012.0,380.0,5412.740554156171,2012.0,539333.3541813602,380.0,529.6,3010.0,2012.0,36159372.8,-2.6399999999999997,5.8,12.2,2012.0,6.6,15.4,15.0,80.0,6200.0,9080.0,3427520.2,4682942.6,73.19159161,-0.215238993496647,19.4905310721105,0.0016635941816028
Italy,2013.0,380.0,5412.49494949495,2013.0,511525.7033080808,380.0,529.6,3010.0,2013.0,36195147.2,0.0,11.0,18.0,2013.0,11.0,19.0,18.0,0.0,2700.0,2700.0,780000.0,1050311.0,74.26372907,1.03825599780866,19.4905310721105,0.907076904789882
Italy,2014.0,380.0,5412.49494949495,2014.0,488024.2261868687,380.0,529.6,3010.0,2014.0,36182802.0,2251.2,5.6,14.2,2014.0,5.8,10.4,3.0,0.2,1738.0,1938.2,217400.0,288067.4,75.46845568,1.70979552518119,19.4905310721105,0.783743281747353
Italy,2015.0,380.0,5412.740554156171,2015.0,497599.4329219144,380.0,529.6,3010.0,2015.0,36130968.8,66.66666666666667,7.0,9.0,2015.0,7.0,12.333333333333334,2.3333333333333335,0.0,183.33333333333334,183.33333333333334,381000.0,504248.3333333333,75.55797677,1.23326652485505,19.4905310721105,0.720886367724088
Italy,2016.0,380.0,5412.738693467337,2016.0,504437.7037437186,380.0,529.6,3010.0,2016.0,36077230.6,4.7,9.75,25.25,2016.0,9.75,26.25,74.5,111.0,7532.25,7643.25,1375000.0,1797122.5,76.5112162,2.46140246001819,19.4905310721105,1.35957350873308
Italy,2017.0,380.0,5412.032338308458,2017.0,483716.70218905475,380.0,529.6,3010.0,2017.0,36028107.2,1.5999999999999999,7.5,11.0,2017.0,7.5,11.666666666666666,7.5,8.833333333333334,766.6666666666666,775.5,443750.0,567883.5,78.14100176,2.47968309636806,19.4905310721105,0.44334154868577
Italy,2018.0,380.0,5413.805111821086,2018.0,620681.368626198,380.0,529.6,3010.0,2018.0,35969193.2,8.0,8.0,19.4,2018.0,8.2,15.8,4.6,5.6,504.6,510.2,243000.0,303561.8,80.04959626,2.57144669559437,19.4905310721105,2.10769610409513
Italy,2019.0,380.0,5414.393081761006,2019.0,610265.6233962264,380.0,529.6,3010.0,2019.0,35895359.4,0.0,9.0,16.5,2019.0,9.0,18.333333333333332,1.1666666666666667,0.0,290.3333333333333,290.3333333333333,0.0,0.0,81.50030941,3.23388196417885,19.4905310721105,1.77066894209208
Italy,2020.0,380.0,5409.012383900928,2020.0,595704.3476780186,380.0,529.6,3010.0,2020.0,35791522.2,0.0,8.857142857142858,14.571428571428571,2020.0,8.857142857142858,16.428571428571427,2.0,3.4285714285714284,1720.0,1723.4285714285713,18571.428571428572,22509.14285714286,82.50568385,3.9369545603398,19.4905310721105,-0.893869914296467
Italy,2021.0,380.0,5413.0344827586205,2021.0,566649.88169279,380.0,529.6,3010.0,2021.0,35699318.6,0.0,7.0,18.0,2021.0,7.0,19.0,0.5,0.0,5800.0,5800.0,29500.0,34151.0,86.38165694,2.1243004153607,19.4905310721105,1.20474315612308
Italy,2022.0,380.0,5412.729559748428,2022.0,555048.2376415094,380.0,529.6,3010.0,2022.0,35635140.4,6.8,7.666666666666667,14.666666666666666,2022.0,9.333333333333334,11.166666666666666,3007.8333333333335,8.833333333333334,46.666666666666664,55.5,0.0,0.0,93.29460735000002,-1.72642752142058,19.4905310721105,2.94181405797187
Italy,2023.0,380.0,5400.367491166077,2023.0,560612.9575971732,380.0,529.6,3010.0,2023.0,35566388.6,19.85,5.375,13.0,2023.125,5.625,9.5,1596.375,13.75,5962.5,5976.25,1231250.0,1267565.875,97.13499264,0.141483235698338,19.4905310721105,1.82329512104505
Japan,2000.0,392.0,5414.009287925696,2000.0,570081.9181733746,392.0,529.6,3010.0,2000.0,76317902.4,37.35,7.25,12.625,2000.0,7.375,11.75,4.0,47.625,72011.25,72097.875,1248750.0,2274790.875,54.89515197,2.63045548903539,19.4905310721105,0.215124715468568
Japan,2001.0,392.0,5414.009287925696,2001.0,559843.1840866873,392.0,529.6,3010.0,2001.0,76448761.8,40.300000000000004,5.5,15.833333333333334,2001.0,5.5,16.666666666666668,4.166666666666667,88.16666666666667,3457.6666666666665,3547.8333333333335,300000.0,531475.8333333334,56.44657635000001,1.97087092323799,19.4905310721105,0.112602474486226
Japan,2002.0,392.0,5414.009287925696,2002.0,560638.547739938,392.0,529.6,3010.0,2002.0,76574362.6,18.333333333333332,7.5,10.0,2002.0,7.5,11.0,1.1666666666666667,42.5,16798.666666666668,16841.166666666668,4250.0,7411.833333333333,57.34184015,2.60256520794997,19.4905310721105,0.276304070175934
Japan,2003.0,392.0,5413.966666666666,2003.0,544847.9383333334,392.0,529.6,3010.0,2003.0,76682059.2,1407.4833333333333,7.5,19.166666666666668,2003.0,7.5,20.166666666666668,7.666666666666667,278.6666666666667,3765.5,4080.6666666666665,219833.33333333334,374863.6666666667,58.64355298,3.08393890811207,19.4905310721105,0.194079344432153
Japan,2004.0,392.0,5413.966666666666,2004.0,542835.2224545454,392.0,529.6,3010.0,2004.0,76769036.0,715.2583333333333,8.583333333333334,14.666666666666666,2004.0,8.666666666666666,16.5,22.583333333333332,414.4166666666667,34237.166666666664,35134.916666666664,3757791.6666666665,6240770.916666667,60.21357973,3.71938350458584,19.4905310721105,0.153847735604894
Japan,2005.0,392.0,5413.966666666666,2005.0,539997.4271818182,392.0,529.6,3010.0,2005.0,76832485.8,44.01666666666667,7.0,17.166666666666668,2005.1666666666667,5.166666666666667,17.0,22.666666666666668,324.5,46071.166666666664,46395.666666666664,238833.33333333334,383628.1666666667,62.25647853,3.52114065640567,19.4905310721105,0.113001254131506
Japan,2006.0,392.0,5413.9726443769,2006.0,536132.4174164134,392.0,529.6,3010.0,2006.0,76885497.6,10804.0,6.8,15.4,2006.0,7.0,18.0,12.4,149.4,4517.4,4686.6,500000.0,778030.6,64.26483222,3.79586172862876,19.4905310721105,-0.0520879011005219
Japan,2007.0,392.0,5413.966666666666,2007.0,543364.6616666666,392.0,529.6,3010.0,2007.0,76936123.0,389.9125,6.625,14.75,2007.0,6.75,16.75,10.875,558.125,8011.125,13652.75,1726250.0,2611648.375,66.09810297,4.62330048259255,19.4905310721105,0.472322726975048
Japan,2008.0,392.0,5413.966666666666,2008.0,540860.6086060606,392.0,529.6,3010.0,2008.0,76972497.6,13108.425,6.75,16.0,2008.0,6.75,16.5,19.0,162.75,12567.5,12730.25,69250.0,100895.25,68.63567228,2.78294234789655,19.4905310721105,0.482208589465112
Japan,2009.0,392.0,5413.966666666666,2009.0,539381.2515151515,392.0,529.6,3010.0,2009.0,76990319.6,37.699999999999996,7.833333333333333,12.166666666666666,2009.0,7.833333333333333,12.666666666666666,12.833333333333334,73.0,5400.0,5473.0,233333.33333333334,341172.3333333333,68.39164268,2.75409583494435,19.4905310721105,0.231146374633737
Japan,2010.0,392.0,5414.545180722892,2010.0,526973.9334939759,392.0,529.6,3010.0,2010.0,76984484.8,17.5,7.0,18.5,2010.0,7.0,21.5,90.0,0.0,7500.0,7500.0,0.0,0.0,69.51329329,3.83547896264376,19.4905310721105,0.12920448958805
Japan,2011.0,392.0,5414.545180722892,2011.0,518189.07493975904,392.0,529.6,3010.0,2011.0,76939652.6,75.88571428571429,6.571428571428571,12.857142857142858,2011.0,6.714285714285714,13.428571428571429,2853.714285714286,4061.1428571428573,52312.42857142857,56373.57142857143,30360000.0,42338535.428571425,71.70772361,2.07915328846556,19.4905310721105,-0.0136482744839263
Japan,2012.0,392.0,5414.545180722892,2012.0,525134.8196686747,392.0,529.6,3010.0,2012.0,76856590.8,58.0,6.142857142857143,13.0,2012.0,6.142857142857143,18.0,24.714285714285715,371.7142857142857,14240.857142857143,14612.57142857143,243200.0,332278.71428571426,73.19159161,0.95844261141204,19.4905310721105,0.0087202015018961
Japan,2013.0,392.0,5414.545180722892,2013.0,527571.0599698795,392.0,529.6,3010.0,2013.0,76752042.2,4.68,6.6,12.0,2013.0,7.1,10.4,40.0,5593.5,7509.3,13102.8,22220.0,29920.3,74.26372907,0.889785415808863,19.4905310721105,0.204293384186424
Japan,2014.0,392.0,5414.545180722892,2014.0,519118.96021084336,392.0,529.6,3010.0,2014.0,76627216.4,56.55384615384616,8.153846153846153,12.461538461538462,2014.0,8.153846153846153,15.461538461538462,23.153846153846153,1691.8461538461538,2994.6923076923076,4698.076923076923,513923.07692307694,680977.3846153846,75.46845568,0.742322049627638,19.4905310721105,0.403354543401037
Japan,2015.0,392.0,5414.545180722892,2015.0,517880.5460240964,392.0,529.6,3010.0,2015.0,76505340.4,81.3,7.4,13.3,2015.0,7.4,13.8,7.1,1511.8,10582.8,12094.6,163020.0,215754.9,75.55797677,3.0702796590698,19.4905310721105,0.118161987748241
Japan,2016.0,392.0,5414.545180722892,2016.0,518665.07442771085,392.0,529.6,3010.0,2016.0,76413683.0,1868.556,6.9,14.8,2016.0,6.9,16.0,10.1,366.1,40887.6,43652.8,5820000.0,7606727.9,76.5112162,3.93809128404804,19.4905310721105,0.818481615264516
Japan,2017.0,392.0,5414.545180722892,2017.0,521243.58948795183,392.0,529.6,3010.0,2017.0,76322766.0,124.0,8.5,12.5,2017.0,8.5,13.75,12.25,87.75,11037.0,11199.75,550500.0,704495.75,78.14100176,4.12036966283801,19.4905310721105,0.381319638034274
Japan,2018.0,392.0,5414.831831831832,2018.0,518268.466966967,392.0,529.6,3010.0,2018.0,76202439.4,15737.358571428571,8.0,13.142857142857142,2018.0,8.285714285714286,8.571428571428571,62.142857142857146,7285.571428571428,221628.2857142857,228913.85714285713,4428571.428571428,5532284.571428572,80.04959626,3.51661817468288,19.4905310721105,0.501685482403774
Japan,2019.0,392.0,5414.545180722892,2019.0,522057.50924698793,392.0,529.6,3010.0,2019.0,76050718.4,6739.565,8.2,19.9,2019.0,8.4,17.2,28.8,2461.8,51360.2,53822.0,2621000.0,3215938.8,81.50030941,3.45076611445328,19.4905310721105,0.780785313301259
Japan,2020.0,392.0,5413.674772036474,2020.0,528101.0054407294,392.0,529.6,3010.0,2020.0,75820946.6,7226.955,9.0,13.5,2020.0,9.25,9.25,26.25,43.5,62500.0,62543.5,1500000.0,1818056.75,82.50568385,2.96847858242384,19.4905310721105,1.23830386396694
Japan,2021.0,392.0,5413.674772036474,2021.0,528137.6572036474,392.0,529.6,3010.0,2021.0,75493630.4,2.35,4.666666666666667,10.666666666666666,2021.0,4.666666666666667,13.0,10.333333333333334,98.33333333333333,6574.5,6682.833333333333,1766666.6666666667,2045187.0,86.38165694000001,3.89996604353179,19.4905310721105,0.695100892094565
Japan,2022.0,392.0,5413.674772036474,2022.0,522627.60471124627,392.0,529.6,3010.0,2022.0,75138383.8,47.18571428571429,7.714285714285714,14.571428571428571,2022.0,7.857142857142857,14.428571428571429,16.0,2109.0,3795.8571428571427,5904.857142857143,1670428.5714285714,1790487.857142857,93.29460735,2.11637961936876,19.4905310721105,1.12971840820325
Japan,2023.0,392.0,5406.095081967213,2023.0,527777.4028196721,392.0,529.6,3010.0,2023.0,74800098.8,73.53333333333333,7.166666666666667,5.666666666666667,2023.0,7.166666666666667,7.166666666666667,2.5,33.833333333333336,1759.5,1802.3333333333333,0.0,0.0,97.13499264,3.71672795030717,19.4905310721105,0.47897443130528
Pakistan,2000.0,586.0,5409.8080495356035,2000.0,1386938.3292879257,586.0,529.6,3010.0,2000.0,89656307.6,11.5,6.0,0.0,2000.0,6.0,0.0,33.25,0.0,64.5,64.5,0.0,0.0,54.89515197,-0.0854401858342493,33.9710548459949,0.309595026317044
Pakistan,2001.0,586.0,5409.8080495356035,2001.0,1387498.9698761608,586.0,529.6,3010.0,2001.0,92028650.0,18517.95,6.0,14.5,2001.1666666666667,4.5,16.833333333333332,42.833333333333336,48.5,219865.33333333334,219997.16666666666,41083.333333333336,72782.66666666667,56.44657635000001,1.93318034244488,34.0766802397019,0.38910658649849
Pakistan,2002.0,586.0,5409.8080495356035,2002.0,1421975.1358204335,586.0,529.6,3010.0,2002.0,94219848.2,496.8,7.2,11.9,2002.0,7.2,12.5,21.3,15.1,15476.7,15991.8,3.0,5.2,57.34184015000001,3.93573326208505,35.8988355617632,0.843517300073237
Pakistan,2003.0,586.0,5409.8080495356035,2003.0,1474538.0054798762,586.0,529.6,3010.0,2003.0,96384779.6,1108.0,5.833333333333333,10.166666666666666,2003.0,6.5,7.5,88.16666666666667,88.83333333333333,210961.16666666666,211466.66666666666,0.0,0.0,58.64355298,3.17962013910419,33.6209986126639,0.475207711805665
Pakistan,2004.0,586.0,5409.8080495356035,2004.0,1527688.2269040248,586.0,529.6,3010.0,2004.0,98670460.0,1.375,6.75,11.25,2004.0,7.0,13.75,7.75,40.75,2691.25,3312.0,0.0,0.0,60.21357973,-0.617928012719509,28.4088516196786,0.845585701616171
Pakistan,2005.0,586.0,5409.8080495356035,2005.0,1549620.4704024768,586.0,529.6,3010.0,2005.0,100963218.4,30139.781818181815,6.545454545454546,9.545454545454545,2005.0,6.818181818181818,11.818181818181818,6745.818181818182,11735.454545454546,683915.7272727273,1150514.8181818181,475454.54545454547,763702.9090909091,62.25647853,-2.48346235681318,24.210552615942,1.51575083116461
Pakistan,2006.0,586.0,5409.801242236025,2006.0,1500197.3648757765,586.0,529.6,3010.0,2006.0,103291874.8,5040.888888888889,7.666666666666667,11.0,2006.0,8.11111111111111,10.222222222222221,57.0,70.0,222.22222222222223,914.4444444444445,0.0,0.0,64.26483222,-4.16812395772995,23.6950181138025,2.63975006245443
Pakistan,2007.0,586.0,5409.8080495356035,2007.0,1569654.0893498452,586.0,529.6,3010.0,2007.0,105863887.2,22110.5,5.4,19.1,2007.0,5.7,14.8,91.1,20.9,165250.2,165271.1,194711.8,294580.0,66.09810297,-4.50796175781862,23.5958874143371,3.03571933817685
